DATE,Station,Latitude,Longitude,Elevation,TempMax,TempMin,Rainfall,RelativeHumidity,WindSpeed,CloudCoverage,BrightSunshine,NDVI
10/1/1997,12,23.6,89.85,8.1,31.30967742,22.7,68.0,80.0,0.7,1.8,9.0,0.225858
11/1/1997,12,23.6,89.85,8.1,29.58333333,19.8,53.0,80.0,0.7,1.9,7.0,0.225858
12/1/1997,12,23.6,89.85,8.1,23.71935484,14.6,18.0,83.0,1.0,2.2,6.6,0.225858
1/1/1998,12,23.6,89.85,8.1,21.43225806,12.1,49.0,84.0,1.2,2.7,5.0,0.251589
2/1/1998,12,23.6,89.85,8.1,27.28928571,15.9,22.0,77.0,1.1,1.8,7.2,0.251589
3/1/1998,12,23.6,89.85,8.1,29.87419355,17.6,69.0,73.0,1.3,2.4,7.6,0.251589
4/1/1998,12,23.6,89.85,8.1,33.25333333,22.7,122.0,78.0,2.5,3.5,7.7,0.251589
5/1/1998,12,23.6,89.85,8.1,33.3516129,24.9,205.0,81.0,2.4,4.6,6.0,0.251589
6/1/1998,12,23.6,89.85,8.1,33.76666667,27.2,202.0,86.0,3.2,4.7,6.1,0.251589
7/1/1998,12,23.6,89.85,8.1,31.67419355,26.0,357.0,89.0,2.4,6.5,3.5,0.251589
8/1/1998,12,23.6,89.85,8.1,31.71935484,26.6,341.0,87.0,2.2,5.8,4.5,0.251589
9/1/1998,12,23.6,89.85,8.1,32.09,26.4,282.0,85.0,1.4,5.1,4.7,0.251589
10/1/1998,12,23.6,89.85,8.1,32.6483871,25.5,74.0,83.0,0.9,3.3,6.5,0.251589
11/1/1998,12,23.6,89.85,8.1,29.98,21.3,95.0,80.0,1.0,2.4,7.5,0.251589
12/1/1998,12,23.6,89.85,8.1,27.12258065,15.5,0.0,78.0,0.8,0.2,9.0,0.251589
1/1/1999,12,23.6,89.85,8.1,25.47096774,12.6,0.0,76.0,1.0,0.4,8.5,0.207475
2/1/1999,12,23.6,89.85,8.1,29.98928571,16.0,0.0,70.0,1.0,0.6,8.8,0.207475
3/1/1999,12,23.6,89.85,8.1,34.44516129,20.2,0.0,64.0,1.4,0.7,8.7,0.207475
4/1/1999,12,23.6,89.85,8.1,35.78333333,25.3,59.0,75.0,2.6,2.4,8.4,0.207475
5/1/1999,12,23.6,89.85,8.1,32.86451613,24.7,208.0,81.0,2.5,4.1,6.2,0.207475
6/1/1999,12,23.6,89.85,8.1,32.61666667,25.8,335.0,86.0,2.3,5.3,5.2,0.207475
7/1/1999,12,23.6,89.85,8.1,31.18387097,25.7,421.0,89.0,1.9,6.3,4.0,0.207475
8/1/1999,12,23.6,89.85,8.1,31.42903226,25.8,452.0,87.0,1.7,6.0,3.3,0.207475
9/1/1999,12,23.6,89.85,8.1,30.96333333,25.7,204.0,87.0,1.4,5.7,4.1,0.207475
10/1/1999,12,23.6,89.85,8.1,31.32580645,24.7,422.0,85.0,0.9,4.5,5.8,0.207475
11/1/1999,12,23.6,89.85,8.1,29.75,19.8,4.0,77.0,0.6,1.1,8.3,0.207475
12/1/1999,12,23.6,89.85,8.1,26.92258065,15.0,0.0,78.0,0.5,0.4,7.9,0.207475
1/1/2000,12,23.6,89.85,8.1,24.78387097,12.3,17.0,79.0,0.9,0.9,7.6,0.24486
2/1/2000,12,23.6,89.85,8.1,25.57931034,15.0,57.0,72.0,0.8,3.1,6.4,0.24486
3/1/2000,12,23.6,89.85,8.1,31.53870968,19.3,31.0,70.0,1.2,1.9,8.0,0.24486
4/1/2000,12,23.6,89.85,8.1,33.63666667,23.5,169.0,77.0,2.8,3.1,7.8,0.24486
5/1/2000,12,23.6,89.85,8.1,32.96451613,24.4,398.0,81.0,1.6,4.9,5.5,0.24486
6/1/2000,12,23.6,89.85,8.1,32.55333333,26.2,128.0,85.0,1.7,5.5,4.7,0.24486
7/1/2000,12,23.6,89.85,8.1,31.89354839,26.1,153.0,86.0,1.6,5.5,4.9,0.24486
8/1/2000,12,23.6,89.85,8.1,32.28387097,26.3,345.0,86.0,1.4,5.7,5.1,0.24486
9/1/2000,12,23.6,89.85,8.1,31.96333333,25.7,399.0,87.0,1.1,5.2,4.8,0.24486
10/1/2000,12,23.6,89.85,8.1,31.67419355,24.5,255.0,85.0,0.9,3.3,5.5,0.24486
11/1/2000,12,23.6,89.85,8.1,30.34666667,19.9,0.0,78.0,0.4,0.8,7.7,0.24486
12/1/2000,12,23.6,89.85,8.1,26.44516129,14.0,0.0,76.0,0.5,0.4,8.5,0.24486
1/1/2001,12,23.6,89.85,8.1,24.36451613,10.9,0.0,74.0,0.8,0.4,8.4,0.189572
2/1/2001,12,23.6,89.85,8.1,28.78571429,15.2,3.0,72.0,0.8,1.0,8.3,0.189572
3/1/2001,12,23.6,89.85,8.1,33.11612903,19.2,21.0,64.0,1.0,1.7,8.1,0.189572
4/1/2001,12,23.6,89.85,8.1,35.08,23.7,124.0,71.0,1.9,3.0,8.1,0.189572
5/1/2001,12,23.6,89.85,8.1,32.51290323,24.1,286.0,82.0,1.1,4.3,7.3,0.189572
6/1/2001,12,23.6,89.85,8.1,31.31,25.6,325.0,88.0,1.5,5.8,4.4,0.189572
7/1/2001,12,23.6,89.85,8.1,31.8,26.2,239.0,87.0,1.4,5.8,5.1,0.189572
8/1/2001,12,23.6,89.85,8.1,32.70322581,26.8,222.0,84.0,1.0,5.3,6.1,0.189572
9/1/2001,12,23.6,89.85,8.1,32.36,26.0,206.0,85.0,0.7,4.4,5.4,0.189572
10/1/2001,12,23.6,89.85,8.1,32.2,24.7,165.0,85.0,0.7,3.8,6.8,0.189572
11/1/2001,12,23.6,89.85,8.1,29.42,20.8,43.0,83.0,0.4,2.4,7.0,0.189572
12/1/2001,12,23.6,89.85,8.1,25.75806452,13.8,0.0,82.0,0.6,0.9,7.4,0.189572
1/1/2002,12,23.6,89.85,8.1,25.20322581,13.7,19.0,78.0,0.4,1.3,7.6,0.277888
2/1/2002,12,23.6,89.85,8.1,28.60357143,15.1,0.0,71.0,0.6,0.8,9.4,0.277888
3/1/2002,12,23.6,89.85,8.1,32.44193548,19.6,56.0,70.0,1.0,1.9,8.7,0.277888
4/1/2002,12,23.6,89.85,8.1,32.78333333,23.0,91.0,76.0,2.0,3.7,8.8,0.277888
5/1/2002,12,23.6,89.85,8.1,32.6,24.4,286.0,82.0,1.5,4.9,6.1,0.277888
6/1/2002,12,23.6,89.85,8.1,32.12333333,25.8,395.0,87.0,1.6,6.1,4.2,0.277888
7/1/2002,12,23.6,89.85,8.1,32.28064516,26.0,586.0,88.0,1.3,6.6,3.0,0.277888
8/1/2002,12,23.6,89.85,8.1,31.53548387,26.1,420.0,87.0,1.1,6.2,4.4,0.277888
9/1/2002,12,23.6,89.85,8.1,32.57666667,25.8,158.0,85.0,0.9,5.0,5.7,0.277888
10/1/2002,12,23.6,89.85,8.1,31.87419355,23.9,38.0,81.0,0.5,2.8,7.6,0.277888
11/1/2002,12,23.6,89.85,8.1,29.19666667,19.8,130.0,81.0,0.6,2.6,8.1,0.277888
12/1/2002,12,23.6,89.85,8.1,26.18064516,15.0,0.0,81.0,0.5,0.8,8.0,0.277888
1/1/2003,12,23.6,89.85,8.1,21.98709677,10.7,0.0,82.0,0.8,1.6,6.6,0.224836
2/1/2003,12,23.6,89.85,8.1,28.13928571,15.9,113.0,75.0,0.7,1.5,7.7,0.224836
3/1/2003,12,23.6,89.85,8.1,30.65483871,18.9,110.0,73.0,0.9,2.2,7.5,0.224836
4/1/2003,12,23.6,89.85,8.1,34.42333333,24.3,109.0,77.0,1.5,3.0,8.4,0.224836
5/1/2003,12,23.6,89.85,8.1,34.80322581,25.3,89.0,77.0,1.4,3.0,8.3,0.224836
6/1/2003,12,23.6,89.85,8.1,32.29,25.8,294.0,86.0,1.4,5.9,3.6,0.224836
7/1/2003,12,23.6,89.85,8.1,32.3516129,26.3,276.0,85.0,1.1,5.6,5.7,0.224836
8/1/2003,12,23.6,89.85,8.1,32.76129032,26.6,120.0,84.0,0.9,5.0,6.9,0.224836
9/1/2003,12,23.6,89.85,8.1,32.01666667,26.1,81.0,87.0,0.6,5.2,4.9,0.224836
10/1/2003,12,23.6,89.85,8.1,31.29677419,24.8,182.0,86.0,0.4,4.8,5.1,0.224836
11/1/2003,12,23.6,89.85,8.1,29.65666667,18.3,0.0,76.0,0.2,0.3,9.3,0.224836
12/1/2003,12,23.6,89.85,8.1,25.31935484,14.6,26.0,80.0,0.3,1.7,6.6,0.224836
1/1/2004,12,23.6,89.85,8.1,23.01935484,12.5,3.0,81.0,0.5,2.4,5.7,0.229267
2/1/2004,12,23.6,89.85,8.1,28.31034483,14.9,0.0,70.0,0.5,0.9,8.5,0.229267
3/1/2004,12,23.6,89.85,8.1,32.97741935,21.2,6.0,68.0,1.8,2.1,7.9,0.229267
4/1/2004,12,23.6,89.85,8.1,33.32333333,24.2,52.0,76.0,1.8,3.9,7.6,0.229267
5/1/2004,12,23.6,89.85,8.1,35.36129032,25.6,208.0,73.0,1.5,3.6,8.3,0.229267
6/1/2004,12,23.6,89.85,8.1,32.35666667,25.3,420.0,86.0,1.2,5.5,4.4,0.229267
7/1/2004,12,23.6,89.85,8.1,31.72258065,26.4,235.0,85.0,1.6,6.2,4.8,0.229267
8/1/2004,12,23.6,89.85,8.1,31.88709677,26.6,155.0,84.0,1.5,5.5,6.3,0.229267
9/1/2004,12,23.6,89.85,8.1,30.77666667,25.8,764.0,88.0,1.3,6.1,3.9,0.229267
10/1/2004,12,23.6,89.85,8.1,30.7516129,23.5,156.0,83.0,0.5,2.9,7.4,0.229267
11/1/2004,12,23.6,89.85,8.1,29.31,18.0,0.0,78.0,0.2,0.5,8.4,0.229267
12/1/2004,12,23.6,89.85,8.1,26.76129032,15.7,2.0,78.0,0.3,1.0,7.7,0.229267
1/1/2005,12,23.6,89.85,8.1,24.32258065,12.9,8.0,78.0,0.7,2.1,6.9,0.235055
2/1/2005,12,23.6,89.85,8.1,28.95357143,17.1,7.0,71.0,0.8,1.5,8.6,0.235055
3/1/2005,12,23.6,89.85,8.1,32.6,21.7,136.0,71.0,1.4,3.2,7.5,0.235055
4/1/2005,12,23.6,89.85,8.1,35.00333333,24.2,13.0,71.0,1.6,3.1,9.0,0.235055
5/1/2005,12,23.6,89.85,8.1,34.31935484,24.8,68.0,77.0,1.5,3.8,7.9,0.235055
6/1/2005,12,23.6,89.85,8.1,34.09,26.5,233.0,83.0,1.4,5.1,6.1,0.235055
7/1/2005,12,23.6,89.85,8.1,31.23225806,26.1,384.0,87.0,0.9,6.1,4.3,0.235055
8/1/2005,12,23.6,89.85,8.1,32.02580645,26.6,276.0,88.0,0.7,6.2,3.7,0.235055
9/1/2005,12,23.6,89.85,8.1,32.86,26.3,167.0,85.0,0.6,5.5,5.5,0.235055
10/1/2005,12,23.6,89.85,8.1,30.33870968,24.2,357.0,86.0,0.4,4.7,5.0,0.235055
11/1/2005,12,23.6,89.85,8.1,28.83666667,18.8,0.0,80.0,0.6,1.5,8.0,0.235055
12/1/2005,12,23.6,89.85,8.1,26.40322581,14.5,1.0,77.0,0.9,1.3,8.5,0.235055
1/1/2006,12,23.6,89.85,8.1,25.19354839,12.0,0.0,77.0,0.8,1.1,7.3,0.296767
2/1/2006,12,23.6,89.85,8.1,31.275,18.1,0.0,74.0,1.1,0.7,7.9,0.296767
3/1/2006,12,23.6,89.85,8.1,33.60322581,20.1,0.0,63.0,1.1,1.8,7.8,0.296767
4/1/2006,12,23.6,89.85,8.1,34.22,23.7,128.0,74.0,1.9,3.4,7.4,0.296767
5/1/2006,12,23.6,89.85,8.1,33.87096774,24.9,218.0,78.0,1.5,4.4,7.4,0.296767
6/1/2006,12,23.6,89.85,8.1,32.81666667,26.4,229.0,86.0,1.4,5.8,4.7,0.296767
7/1/2006,12,23.6,89.85,8.1,32.11290323,26.6,340.0,86.0,2.1,6.1,4.6,0.296767
8/1/2006,12,23.6,89.85,8.1,32.19677419,26.2,192.0,84.0,2.1,6.0,6.2,0.296767
9/1/2006,12,23.6,89.85,8.1,32.06333333,26.0,486.0,86.0,1.5,5.3,5.7,0.296767
10/1/2006,12,23.6,89.85,8.1,32.54516129,24.6,55.0,82.0,0.5,3.1,6.7,0.296767
11/1/2006,12,23.6,89.85,8.1,29.41666667,19.4,1.0,78.0,0.5,2.5,6.1,0.296767
12/1/2006,12,23.6,89.85,8.1,26.68064516,14.2,0.0,78.0,0.4,0.2,5.7,0.296767
1/1/2007,12,23.6,89.85,8.1,24.52258065,10.9,0.0,77.0,0.5,0.6,5.4,0.247349
2/1/2007,12,23.6,89.85,8.1,26.72142857,15.8,59.0,79.0,0.5,2.3,5.8,0.247349
3/1/2007,12,23.6,89.85,8.1,31.62903226,18.2,4.0,64.0,0.7,1.1,8.1,0.247349
4/1/2007,12,23.6,89.85,8.1,33.77333333,23.8,60.0,73.0,1.7,3.4,7.1,0.247349
5/1/2007,12,23.6,89.85,8.1,34.83870968,25.3,93.0,75.0,1.1,3.3,8.1,0.247349
6/1/2007,12,23.6,89.85,8.1,32.70666667,25.5,528.0,85.0,1.3,5.9,5.0,0.247349
7/1/2007,12,23.6,89.85,8.1,31.38709677,25.9,676.0,87.0,1.2,6.4,3.8,0.247349
8/1/2007,12,23.6,89.85,8.1,32.25806452,26.9,216.0,81.0,1.0,5.3,5.9,0.247349
9/1/2007,12,23.6,89.85,8.1,32.06666667,26.4,130.0,83.0,0.9,5.5,4.0,0.247349
10/1/2007,12,23.6,89.85,8.1,31.55806452,24.2,180.0,81.0,0.5,3.3,6.2,0.247349
11/1/2007,12,23.6,89.85,8.1,28.94,19.9,94.0,80.0,0.5,1.6,7.2,0.247349
12/1/2007,12,23.6,89.85,8.1,25.74193548,13.9,0.0,77.0,0.3,0.7,6.6,0.247349
1/1/2008,12,23.6,89.85,8.1,24.26451613,13.3,42.0,78.0,0.4,1.8,4.9,0.322169
2/1/2008,12,23.6,89.85,8.1,25.74137931,13.7,45.0,74.0,0.4,1.4,6.5,0.322169
3/1/2008,12,23.6,89.85,8.1,32.07741935,21.5,31.0,74.0,0.7,3.0,7.0,0.322169
4/1/2008,12,23.6,89.85,8.1,34.75,23.8,31.0,72.0,1.1,2.0,9.5,0.322169
5/1/2008,12,23.6,89.85,8.1,35.1516129,24.6,58.0,75.0,0.9,3.3,8.1,0.322169
6/1/2008,12,23.6,89.85,8.1,32.52333333,25.8,236.0,85.0,1.0,5.5,4.3,0.322169
7/1/2008,12,23.6,89.85,8.1,31.64193548,26.0,430.0,87.0,0.8,6.2,3.8,0.322169
8/1/2008,12,23.6,89.85,8.1,32.04193548,26.3,175.0,86.0,0.5,5.6,5.1,0.322169
9/1/2008,12,23.6,89.85,8.1,32.47666667,26.1,223.0,83.0,0.6,4.9,6.2,0.322169
10/1/2008,12,23.6,89.85,8.1,31.20967742,23.3,172.0,82.0,0.4,3.0,6.8,0.322169
11/1/2008,12,23.6,89.85,8.1,29.53,18.4,0.0,77.0,0.1,0.8,8.9,0.322169
12/1/2008,12,23.6,89.85,8.1,25.86451613,15.9,0.0,83.0,0.1,1.9,5.3,0.322169
1/1/2009,12,23.6,89.85,8.1,25.72580645,13.6,0.0,79.0,1.1,0.5,6.6,0.262866
2/1/2009,12,23.6,89.85,8.1,29.66785714,15.1,2.0,67.0,2.1,0.3,8.7,0.262866
3/1/2009,12,23.6,89.85,8.1,33.43870968,20.0,31.0,62.0,2.4,2.0,7.2,0.262866
4/1/2009,12,23.6,89.85,8.1,36.15,25.0,15.0,68.0,3.0,2.2,8.3,0.262866
5/1/2009,12,23.6,89.85,8.1,34.80322581,24.7,166.0,76.0,3.0,3.7,7.3,0.262866
6/1/2009,12,23.6,89.85,8.1,34.61,26.0,175.0,80.0,2.3,3.9,6.7,0.262866
7/1/2009,12,23.6,89.85,8.1,32.19354839,26.3,523.0,86.0,2.4,5.6,4.7,0.262866
8/1/2009,12,23.6,89.85,8.1,32.37741935,26.4,435.0,86.0,2.2,5.9,4.5,0.262866
9/1/2009,12,23.6,89.85,8.1,32.94,26.4,165.0,84.0,2.0,4.8,5.0,0.262866
10/1/2009,12,23.6,89.85,8.1,32.33548387,23.8,69.0,79.0,1.3,2.5,7.2,0.262866
11/1/2009,12,23.6,89.85,8.1,30.06666667,19.4,3.0,75.0,1.5,1.8,7.0,0.262866
12/1/2009,12,23.6,89.85,8.1,25.67096774,13.5,0.0,78.0,1.0,0.6,5.4,0.262866
1/1/2010,12,23.6,89.85,8.1,23.31290323,11.2,0.0,78.0,2.1,1.3,6.3,0.262866
2/1/2010,12,23.6,89.85,8.1,28.92857143,15.0,6.0,68.0,1.8,0.7,7.3,0.262866
3/1/2010,12,23.6,89.85,8.1,34.82580645,22.3,0.0,66.0,2.7,1.2,8.4,0.262866
4/1/2010,12,23.6,89.85,8.1,36.04,26.1,12.0,71.0,4.2,2.8,8.1,0.262866
5/1/2010,12,23.6,89.85,8.1,34.37096774,25.2,142.0,77.0,2.8,4.2,7.1,0.262866
6/1/2010,12,23.6,89.85,8.1,33.19666667,26.1,367.0,85.0,2.7,5.4,4.2,0.262866
7/1/2010,12,23.6,89.85,8.1,32.58709677,26.7,215.0,84.0,2.5,5.0,5.6,0.262866
8/1/2010,12,23.6,89.85,8.1,33.18709677,26.8,209.0,83.0,2.2,5.1,6.1,0.262866
9/1/2010,12,23.6,89.85,8.1,32.65666667,26.2,15.0,85.0,2.1,4.8,5.2,0.262866
10/1/2010,12,23.6,89.85,8.1,32.48709677,24.8,181.0,81.0,2.0,3.2,6.8,0.262866
11/1/2010,12,23.6,89.85,8.1,30.3,20.4,12.0,77.0,1.6,1.2,7.5,0.262866
12/1/2010,12,23.6,89.85,8.1,25.53548387,13.9,62.0,77.0,1.7,1.3,6.7,0.262866
1/1/2011,12,23.6,89.85,8.1,23.05483871,10.6,0.0,78.0,2.0,0.9,6.1,0.305283
2/1/2011,12,23.6,89.85,8.1,28.51071429,15.1,0.0,68.0,2.0,0.6,8.2,0.305283
3/1/2011,12,23.6,89.85,8.1,32.51935484,19.9,17.0,67.0,3.2,2.1,6.9,0.305283
4/1/2011,12,23.6,89.85,8.1,33.70333333,22.2,109.0,72.0,2.2,2.8,8.1,0.305283
5/1/2011,12,23.6,89.85,8.1,33.69032258,24.3,163.0,79.0,2.4,3.6,7.3,0.305283
6/1/2011,12,23.6,89.85,8.1,32.91333333,26.1,383.0,85.0,3.1,5.4,4.4,0.305283
7/1/2011,12,23.6,89.85,8.1,32.49677419,26.4,253.0,83.0,2.2,5.3,5.5,0.305283
8/1/2011,12,23.6,89.85,8.1,31.2516129,26.4,469.0,86.0,2.5,6.1,3.9,0.305283
9/1/2011,12,23.6,89.85,8.1,32.47,26.3,113.0,83.0,2.3,5.0,5.7,0.305283
10/1/2011,12,23.6,89.85,8.1,33.43870968,24.7,2.0,78.0,1.8,2.1,7.5,0.305283
11/1/2011,12,23.6,89.85,8.1,30.03666667,18.4,0.0,77.0,1.9,0.4,7.1,0.305283
12/1/2011,12,23.6,89.85,8.1,24.27741935,14.1,0.0,82.0,1.7,1.0,4.9,0.305283
1/1/2012,12,23.6,89.85,8.1,23.92580645,13.2,30.0,76.0,2.0,1.9,5.6,0.295854
2/1/2012,12,23.6,89.85,8.1,28.92413793,14.1,1.0,66.0,2.0,0.6,8.2,0.295854
3/1/2012,12,23.6,89.85,8.1,33.79354839,20.5,4.0,64.0,2.4,0.9,7.9,0.295854
4/1/2012,12,23.6,89.85,8.1,34.16666667,23.2,168.0,71.0,2.6,2.7,8.1,0.295854
5/1/2012,12,23.6,89.85,8.1,35.01935484,25.3,109.0,76.0,2.4,2.9,3.7,0.295854
6/1/2012,12,23.6,89.85,8.1,33.72333333,26.5,128.0,81.0,2.6,5.0,5.8,0.295854
7/1/2012,12,23.6,89.85,8.1,32.4483871,26.5,252.0,85.0,2.4,5.6,5.1,0.295854
8/1/2012,12,23.6,89.85,8.1,32.32258065,26.6,221.0,84.0,2.1,5.2,5.1,0.295854
9/1/2012,12,23.6,89.85,8.1,32.77333333,26.4,165.0,84.0,2.4,4.5,5.5,0.295854
10/1/2012,12,23.6,89.85,8.1,32.19677419,23.6,83.0,79.0,1.8,2.9,7.2,0.295854
11/1/2012,12,23.6,89.85,8.1,28.62,18.3,111.0,77.0,1.7,2.1,7.0,0.295854
12/1/2012,12,23.6,89.85,8.1,24.00967742,13.3,7.0,83.0,1.8,1.1,5.0,0.295854
1/1/2013,12,23.6,89.85,8.1,23.94193548,10.4,0.0,76.0,1.9,0.5,6.1,0.3109
2/1/2013,12,23.6,89.85,8.1,28.59642857,15.1,12.0,69.0,2.2,1.5,7.8,0.3109
3/1/2013,12,23.6,89.85,8.1,33.81612903,20.3,12.0,65.0,2.0,1.1,8.0,0.3109
4/1/2013,12,23.6,89.85,8.1,35.02,23.7,55.0,68.0,2.6,2.4,7.2,0.3109
5/1/2013,12,23.6,89.85,8.1,32.19354839,24.6,380.0,84.0,2.9,5.9,3.7,0.3109
6/1/2013,12,23.6,89.85,8.1,33.74,26.7,291.0,82.0,2.1,4.8,5.8,0.3109
7/1/2013,12,23.6,89.85,8.1,32.59677419,26.7,198.0,83.0,2.4,5.2,5.0,0.3109
8/1/2013,12,23.6,89.85,8.1,32.03548387,26.3,264.0,85.0,2.2,5.9,3.9,0.3109
9/1/2013,12,23.6,89.85,8.1,32.82,26.3,225.0,85.0,1.8,4.8,4.4,0.3109
10/1/2013,12,23.6,89.85,8.1,31.28064516,24.3,202.0,85.0,1.6,4.4,4.7,0.3109
11/1/2013,12,23.6,89.85,8.1,29.91,17.6,0.0,76.0,1.6,0.7,8.6,0.3109
12/1/2013,12,23.6,89.85,8.1,26.29677419,14.5,0.0,79.0,1.7,0.9,5.6,0.3109
1/1/2014,12,23.6,89.85,8.1,23.15806452,11.93692308,0.0,83.0,0.746296296,1.123076923,6.986206897,0.364427
2/1/2014,12,23.6,89.85,8.1,27.09642857,14.44153846,12.0,74.0,0.818518519,1.270769231,7.965517241,0.364427
3/1/2014,12,23.6,89.85,8.1,32.75806452,19.26615385,0.0,65.0,1.331481481,2.030769231,7.879310345,0.364427
4/1/2014,12,23.6,89.85,8.1,37.06,23.13230769,29.0,64.0,2.111111111,3.056923077,8.04137931,0.364427
5/1/2014,12,23.6,89.85,8.1,35.51612903,24.29538462,191.0,74.0,2.016666667,4.201538462,7.020689655,0.364427
6/1/2014,12,23.6,89.85,8.1,33.16666667,25.52,446.0,84.0,1.833333333,5.703076923,5.0,0.364427
7/1/2014,12,23.6,89.85,8.1,32.54193548,25.65384615,246.0,85.0,1.774074074,6.076923077,4.431034483,0.364427
8/1/2014,12,23.6,89.85,8.1,32.4,26.07846154,381.0,86.0,1.640740741,5.9,4.95862069,0.364427
9/1/2014,12,23.6,89.85,8.1,32.87666667,25.83230769,165.0,83.0,1.375925926,5.364615385,5.14137931,0.364427
10/1/2014,12,23.6,89.85,8.1,32.49354839,23.89846154,82.0,80.0,0.862962963,3.413846154,6.906896552,0.364427
11/1/2014,12,23.6,89.85,8.1,30.42666667,18.75538462,0.0,77.0,0.659259259,1.576923077,7.720689655,0.364427
12/1/2014,12,23.6,89.85,8.1,24.72258065,13.67538462,0.0,84.0,0.657407407,0.906153846,7.234482759,0.364427
1/1/2015,12,23.6,89.85,8.1,24.59354839,11.93692308,6.0,81.0,0.746296296,1.123076923,6.986206897,0.386342
2/1/2015,12,23.6,89.85,8.1,28.5,14.44153846,21.0,76.0,0.818518519,1.270769231,7.965517241,0.386342
3/1/2015,12,23.6,89.85,8.1,32.7483871,19.26615385,2.0,64.0,1.331481481,2.030769231,7.879310345,0.386342
4/1/2015,12,23.6,89.85,8.1,33.20666667,23.13230769,159.0,75.0,2.111111111,3.056923077,8.04137931,0.386342
5/1/2015,12,23.6,89.85,8.1,34.59677419,24.29538462,147.0,78.0,2.016666667,4.201538462,7.020689655,0.386342
6/1/2015,12,23.6,89.85,8.1,33.07666667,25.52,347.0,84.0,1.833333333,5.703076923,5.0,0.386342
7/1/2015,12,23.6,89.85,8.1,32.07741935,25.65384615,540.0,87.0,1.774074074,6.076923077,4.431034483,0.386342
8/1/2015,12,23.6,89.85,8.1,32.69354839,26.07846154,304.0,86.0,1.640740741,5.9,4.95862069,0.386342
9/1/2015,12,23.6,89.85,8.1,33.46,25.83230769,215.0,84.0,1.375925926,5.364615385,5.14137931,0.386342
10/1/2015,12,23.6,89.85,8.1,32.92903226,23.89846154,80.0,80.0,0.862962963,3.413846154,6.906896552,0.386342
11/1/2015,12,23.6,89.85,8.1,30.62333333,18.75538462,0.0,79.0,0.659259259,1.576923077,7.720689655,0.386342
12/1/2015,12,23.6,89.85,8.1,25.93548387,13.67538462,6.0,80.0,0.657407407,0.906153846,7.234482759,0.386342
1/1/2016,12,23.6,89.85,8.1,25.15806452,11.93692308,2.0,79.0,0.746296296,1.123076923,6.986206897,0.369005
2/1/2016,12,23.6,89.85,8.1,30.06206897,14.44153846,16.0,74.0,0.818518519,1.270769231,7.965517241,0.369005
3/1/2016,12,23.6,89.85,8.1,34.07096774,19.26615385,24.0,68.0,1.331481481,2.030769231,7.879310345,0.369005
4/1/2016,12,23.6,89.85,8.1,36.11333333,23.13230769,57.0,74.0,2.111111111,3.056923077,8.04137931,0.369005
5/1/2016,12,23.6,89.85,8.1,34.10322581,24.29538462,222.0,79.0,2.016666667,4.201538462,7.020689655,0.369005
6/1/2016,12,23.6,89.85,8.1,34.08,25.52,281.0,82.0,1.833333333,5.703076923,5.0,0.369005
7/1/2016,12,23.6,89.85,8.1,32.28064516,25.65384615,500.0,87.0,1.774074074,6.076923077,4.431034483,0.369005
8/1/2016,12,23.6,89.85,8.1,33.13225806,26.07846154,305.0,83.0,1.640740741,5.9,4.95862069,0.369005
9/1/2016,12,23.6,89.85,8.1,33.31333333,25.83230769,125.0,85.0,1.375925926,5.364615385,5.14137931,0.369005
10/1/2016,12,23.6,89.85,8.1,33.41612903,23.89846154,89.0,82.0,0.862962963,3.413846154,6.906896552,0.369005
11/1/2016,12,23.6,89.85,8.1,30.16,18.75538462,28.0,80.0,0.659259259,1.576923077,7.720689655,0.369005
12/1/2016,12,23.6,89.85,8.1,27.34516129,13.67538462,0.0,82.0,0.657407407,0.906153846,7.234482759,0.369005
1/1/2017,12,23.6,89.85,8.1,26.22903226,11.93692308,0.0,76.0,0.746296296,1.123076923,6.986206897,0.370372
2/1/2017,12,23.6,89.85,8.1,29.85357143,14.44153846,0.0,70.0,0.818518519,1.270769231,7.965517241,0.370372
3/1/2017,12,23.6,89.85,8.1,31.36129032,19.26615385,83.0,72.0,1.331481481,2.030769231,7.879310345,0.370372
4/1/2017,12,23.6,89.85,8.1,33.85333333,23.13230769,152.0,75.0,2.111111111,3.056923077,8.04137931,0.370372
5/1/2017,12,23.6,89.85,8.1,34.87419355,24.29538462,195.0,78.0,2.016666667,4.201538462,7.020689655,0.370372
6/1/2017,12,23.6,89.85,8.1,33.56333333,25.52,313.0,84.0,1.833333333,5.703076923,5.0,0.370372
7/1/2017,12,23.6,89.85,8.1,32.13870968,25.65384615,500.0,86.0,1.774074074,6.076923077,4.431034483,0.370372
8/1/2017,12,23.6,89.85,8.1,32.87741935,26.07846154,321.0,84.0,1.640740741,5.9,4.95862069,0.370372
9/1/2017,12,23.6,89.85,8.1,33.40333333,25.83230769,219.0,85.0,1.375925926,5.364615385,5.14137931,0.370372
10/1/2017,12,23.6,89.85,8.1,31.69677419,23.89846154,291.0,84.0,0.862962963,3.413846154,6.906896552,0.370372
11/1/2017,12,23.6,89.85,8.1,29.96666667,18.75538462,14.0,78.0,0.659259259,1.576923077,7.720689655,0.370372
12/1/2017,12,23.6,89.85,8.1,26.60645161,13.67538462,29.0,83.0,0.657407407,0.906153846,7.234482759,0.370372
